corpus	conv_id	token_id	token_span	speaker_id	audio	type	duration	participants-number	participants-relationship	moderator	topic	year	collection-point	occupation	gender	school-region	age-range	SegnDisc	Func:Interazionale	Func:Metatestuale	Func:Cognitiva	left	form	right
ParlaBO	PBB025	740-8	740-8	BOI092	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB025&begin=2623280&end=2630523	semistructured-interview	00:45:12	2	asymmetric	yes	fixed	2023	BO	6-Craft-Workers	F	_	51-55	yes	Marcatura della conoscenza condivisa	_	Marcatura dell'inferenza	così mi piace molto // e poi cos''è che guar~ // ah adesso c''è quella del ballo // che fanno i balli di gruppo quindi io	sai	facendo balli di gruppo guardo anche quella lì e joy e rina non so com''è che si chiama // okay // però ehm // quindi vabbè
ParlaBO	PBB020	287-11	287-11	BOI059	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB020&begin=630488&end=638388	semistructured-interview	00:33:08	2	asymmetric	yes	fixed	2022	BO	2-Professionals	F	_	36-40	no	_	_	_	sul nuovo posto // esatto sul~ esatto // ed è fondamentale eh // #sì anche perchè altrimenti ascolta mi dai il tiro? tu non	sai	cos''è dici cosa devo fare di questo campanello in cui c''è scritto tiro? // // #io le prime volte ero sconvolto da dammi un
KIPasti	KPS010	319-0	319-0	PKP047	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS010&begin=874084&end=875604	free-conversation	00:31:17	4	symmetric	no	free	2020	BR	2-Professionals	M	_	21-25	no	_	_	_	di più quella lievitata // domani ti svegli ti svegli con me alle otto e andiamo a camminare // no? è il volume // mai //	sai	chi mi sembrano tourettici? // quelli di x factor // quelli di x factor? // con i capelli a quella con i capelli rasati
KIPasti	KPS010	490-1	490-1	PKP047	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS010&begin=1290470&end=1290918	free-conversation	00:31:17	4	symmetric	no	free	2020	BR	2-Professionals	M	_	21-25	no	_	_	_	le provincie // dovremmo chiederlo infatti // xx se lo avessero nonon sarebbe da richiedere // siccome è un sogno // lo	sai	che comun~ // i sogni son // io comunque sono a favore della lombardia a statuto speciale lo sai? // desideri // eh si ormai
KIPasti	KPC009	168-2	168-2	PKP090	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC009&begin=419820&end=422880	free-conversation	01:04:17	3	symmetric	no	free	2022	PG	0-Students	F	_	21-25	no	_	_	_	ma ''ndo va ? // semo vecchie // amh l''itis // non te lo volevo di'' // eh ? // all''itis // davvero io nno lo sapevo // si // mo'' lo	sai	si fa il primo // ma scusa quindi // de l''itis // e come va? // xxx quindici anni quanto c''ha il tuo fratello'' // male? // mh //
KIPasti	KPC009	831-1	831-1	PKP090	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC009&begin=1705121&end=1706838	free-conversation	01:04:17	3	symmetric	no	free	2022	PG	0-Students	F	_	21-25	no	_	_	_	e basta // #so ita al bagno gli ho detto me raccomando non pagare me raccomando non pagare so'' ita al bagno ha pagato // lo	sai	no // gli ho fatto quando è pagato ? gli ho detto perchè so'' curiosa diciott''euro quanto ? gli ho detto ? diciotto euro? non
KIPasti	KPC009	837-2	837-2	PKP090	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC009&begin=1719717&end=1723141	free-conversation	01:04:17	3	symmetric	no	free	2022	PG	0-Students	F	_	21-25	no	_	_	_	non em preso niente eh // diciotto euro // madonna // ma el s''è // quell''altra metà ( dei soldi) è la mia gli ho ditto // ma lo	sai	n''dove avevano portato tanta roba ? // a arezzo è visto ''ndo c''è zara ? // mh // visto che c''è un barrettino davanti lì
KIPasti	KPN025	45-1	45-1	PKP108	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN025&begin=51400&end=51806	free-conversation	00:31:32	4	symmetric	no	free	2020	FC	2-Professionals	F	_	81-85	yes	Marcatura della conoscenza condivisa	_	_	puoi mangiare tutti i giorni // secondo me non ha senso andare stasera perché se piove // c''è lì è anche al all''aperto // ma	sai	// questo tempo // ormai ultimamente è molto // balzano // eh // e quindi // da un momento all''altro può smettere può
KIPasti	KPN025	1681-0	1681-0	PKP108	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN025&begin=1746613&end=1746926	free-conversation	00:31:32	4	symmetric	no	free	2020	FC	2-Professionals	F	_	81-85	yes	Richiesta di accordo/conferma|Marcatura della conoscenza condivisa	_	_	x // pure tutto sto allarmi~ // cioè // okay un minimo sì // però // quando si passa dall''altra parte è troppo // eh // eh xx //	sai	// lei ha perso la madre // che non è tanto // mhmh // infatti anche quello // allora xx // sì ma non l''ha persa mica per il
ParlaBO	PBA013	609-3	609-3	BOI074	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA013&begin=1177664&end=1180966	semistructured-interview	00:55:52	3	asymmetric	yes	fixed	2023	BO	4-Clerical-Workers	M	_	21-25	yes	_	Filler	_	futuro lo vedi // con vabbè ovviamente una persona accanto un figlio una figlia un bambino ics // mhmh // mh x // sì oddio	sai	non ho pensato tanto a // con chi av~ perchè sai ci sono anche papà e madri // x // single quello sì // sole // certo certo //
ParlaBO	PBA013	610-5	610-5	BOI074	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA013&begin=1181305&end=1184213	semistructured-interview	00:55:52	3	asymmetric	yes	fixed	2023	BO	4-Clerical-Workers	M	_	21-25	yes	Marcatura della conoscenza condivisa	Filler	_	accanto un figlio una figlia un bambino ics // mhmh // mh x // sì oddio sai non ho pensato tanto a // con chi av~ perchè	sai	ci sono anche papà e madri // x // single quello sì // sole // certo certo // alla fin dei conti basta trovar l''amore // cioè
ParlaBO	PBA013	691-10	691-10	BOI074	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA013&begin=1317848&end=1321967	semistructured-interview	00:55:52	3	asymmetric	yes	fixed	2023	BO	4-Clerical-Workers	M	_	21-25	no	_	_	_	una volta no? sicuramente lo avrò lo devo avere // no no certo // adesso giustamente c''è molta più titubanza perché non	sai	cosa ti aspetta il giorno dopo // sì // assolutamente // vabbè // // è un mondo complesso // eh sì // eh invece no allora mi va
ParlaBO	PBA013	813-2	813-2	BOI074	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA013&begin=1527616&end=1530977	semistructured-interview	00:55:52	3	asymmetric	yes	fixed	2023	BO	4-Clerical-Workers	M	_	21-25	no	_	_	_	che non finirà mai // mhmh // cioè i membri si continuano a sostituire fino all''infinito // aggiornamento // ma ma	sai	come mai è arrivata questa cosa qua del nome cugini di campagna? // sì // perch~ gliel''hanno chiesto e loro fa beh // per la
ParlaBO	PBA013	870-2	870-2	BOR018	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA013&begin=1650191&end=1653475	semistructured-interview	00:55:52	3	asymmetric	yes	fixed	2023	BO	0-Students	F	_	21-25	no	_	_	_	anche prima di queste espressioni bolognesi poi tu avevi detto // che non è // bolognese dialetto ma è gergo // sì // tu che	sai	tutte queste cose fammi tipo degli esempi di proprio di // parole bolognesi che non sono proprio italiane // allora
ParlaBO	PBA013	1175-4	1175-4	BOR018	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA013&begin=2154723&end=2156194	semistructured-interview	00:55:52	3	asymmetric	yes	fixed	2023	BO	0-Students	F	_	21-25	no	_	_	_	che non ti piace secondo me è rimini // xx // no il contrario ravenna // no // sul serio? ti piace più rimini di // ma s~ no	sai	perché // no perché siam // sono andata vabbè era sempre con matteo // a ravenna siamo andati una domenica domenica tutto
ParlaBO	PBA013	1434-15	1434-15	BOI074	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA013&begin=2625070&end=2628666	semistructured-interview	00:55:52	3	asymmetric	yes	fixed	2023	BO	4-Clerical-Workers	M	_	21-25	no	_	_	_	// io l''ho visto // però cioè troppe scene splatter // sì ma è esagerato cioè dopo che ne guardi uno o due tutti gli altri	sai	già come // io poi ho guarda~ vabbè tipo di s~ // mh de come si chiama quello con samara non mi ricordo il nome // sono tipo //
ParlaBO	PBA013	1767-1	1767-1	BOI074	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA013&begin=3104102&end=3104692	semistructured-interview	00:55:52	3	asymmetric	yes	fixed	2023	BO	4-Clerical-Workers	M	_	21-25	yes	_	Filler	Marcatura dell'inferenza	// xxx // eh però sai adesso con le ultime indicazioni dall''alto mi sa che cambiano molto la trama // in che senso? // beh	sai	// uccidono i // abb~ // // dai sai comunque si parla comunque già all''epoca fece scalpore del fatto un bacio gay // ah // ah
ParlaBO	PBA013	1771-1	1771-1	BOI074	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA013&begin=3108230&end=3112354	semistructured-interview	00:55:52	3	asymmetric	yes	fixed	2023	BO	4-Clerical-Workers	M	_	21-25	yes	_	Introduzione o ripresa del topic	_	le ultime indicazioni dall''alto mi sa che cambiano molto la trama // in che senso? // beh sai // uccidono i // abb~ // // dai	sai	comunque si parla comunque già all''epoca fece scalpore del fatto un bacio gay // ah // ah alla rai è vero // eh capito eh
KIPasti	KPS025	584-1	584-1	PKP132	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS025&begin=1530828&end=1534073	free-conversation	00:34:04	3	symmetric	no	free	2020	CE	0-Retired	F	_	61-65	no	_	_	_	// sì soggiornare però hanno fatto tre giorni // poco pochissimo // ma loro accettavano il bonus vacanza? // no	sai	che non ce l''ho chiesto xx mi sa che non lo accettava // no troppo in per accettare il bonus vacanza // ah sì? // non credo
ParlaBO	PBA021	153-2	153-2	BOR030	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA021&begin=433068&end=434719	semistructured-interview	00:45:31	2	asymmetric	yes	fixed	2023	BO	0-Students	F	_	21-25	no	_	_	_	cosa però in generale è molto bello poi so che a bologna fanno tante feste su il quattro di ottobre quindi // ad esempio?	sai	qualcosa? // mh x so che comunque delle m~ manifestazioni per l''appunto in piazza e poi se non mi sbaglio fanno una specie
ParlaBO	PBA021	426-2	426-2	BOI090	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA021&begin=1135912&end=1140197	semistructured-interview	00:45:31	2	asymmetric	yes	fixed	2023	BO	0-Students	F	_	21-25	no	_	_	_	// siam sempre stati ma // non per forza festoni troppo elaborati cioè anche stare in spiaggia tutta notte // perchè tu	sai	che tutta notte in spiaggia ci sarà la musica ci saranno i bar // posti in cui ci si può divertire senza fare danni ecco //
ParlaBO	PBA021	615-2	615-2	BOI090	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA021&begin=1625710&end=1628303	semistructured-interview	00:45:31	2	asymmetric	yes	fixed	2023	BO	0-Students	F	_	21-25	no	_	_	_	in piazza maggiore // sì assolutamente ci sono anche stata // mh che film hai visto? // l''anno // allora // quell''anno	sai	che non me lo ricordo // non me lo ricordo però ci sono stata // ed è stato bellissimo // non mi ricordo che film ho visto ci
KIP	BOA3004	25-2	25-2	BO021	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3004&begin=75054&end=76052	free-conversation	01:15:39	4	symmetric	no	free	2018	BO	0-Students	F	campania	21-25	yes	_	Filler	_	tutte le nostre robbe infizzate nei vari spazi // perché mh c'' è è un po'' piccolo per cinque persone // sì vabbè	sai	// no poi sono arrivati anche i genitori di antonio che gli hanno portato un sacco di cibo da giù robe eccetera // c'' erano
KIP	BOA3004	162-0	162-0	BO046	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3004&begin=426242&end=427305	free-conversation	01:15:39	4	symmetric	no	free	2018	BO	0-Students	F	trentino-alto-adige	21-25	no	_	_	_	sì // ori non so perchè so che sara e ori hanno un po'' litigacchiato // chi? // sara e ori // sara l'' amica di giada? // mh mh //	sai	che vive da lei? // mh mh // però comunque ha avuto sua sorella ida sto weekend // ah è vero // sì che l'' ho sentita // mi so''
KIP	BOA3004	408-1	408-1	BO046	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3004&begin=1150863&end=1151810	free-conversation	01:15:39	4	symmetric	no	free	2018	BO	0-Students	F	trentino-alto-adige	21-25	no	_	_	_	un fattore di fibre cose varie // il frullato è stato frullato // mentre il centrifugato è stato centrifugato // no	sai	cosa? // adesso l'' ho trovata aspettate aspettate ho la differenza // quando fai un frullato tipo di frutti o di verdure
KIP	BOA3004	601-0	601-0	BO046	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3004&begin=1610452&end=1612268	free-conversation	01:15:39	4	symmetric	no	free	2018	BO	0-Students	F	trentino-alto-adige	21-25	no	_	_	_	di laurearmi in tempo // come minimo voglio sforare se tutto va bene di sei mesi // ma lo fai il tirocinio? // boh //	sai	che m'' han detto che c'' è pochissima richiesta? // davvero? // ne prendono un sacco di // ma io l'' avevo pensato per fare il
KIP	BOA3004	670-3	670-3	BO021	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3004&begin=1767899&end=1768812	free-conversation	01:15:39	4	symmetric	no	free	2018	BO	0-Students	F	campania	21-25	no	_	_	_	in aldrovandi // dopo l'' au~ fra vi l'' aula studio di via petroni ed aldrovandi // ma è il // è indiano // parsit? // eh lo	sai	fors~ // eh // ehno // quello iraniano? // no no no no no // no // è indiano // no infatti perché parsit mi sa che è proprio un
KIP	BOA3004	1137-2	1137-2	BO048	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3004&begin=2859129&end=2861987	free-conversation	01:15:39	4	symmetric	no	free	2018	BO	0-Students	F	piemonte	21-25	no	_	_	_	anche a loro? // non credo sai? // anch'' io voglio firmare // anche tu firmi // allora mi devi compilare questa // ma lo	sai	che io non ho fatto ancora firma''? // eh ma se le hai fatte al lodo non ha neanche sens~ c'' è // al lodo se lui non è dell''
KIP	BOA3004	1374-8	1374-8	BO046	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3004&begin=3385515&end=3388326	free-conversation	01:15:39	4	symmetric	no	free	2018	BO	0-Students	F	trentino-alto-adige	21-25	no	_	_	_	di fillon in francia che sta avendo problemi e voglio x insomma x // e quell'' attentato nell'' aereoporto maria che mi	sai	dire? // non ne so niente quale aereoporto? // ho visto una // non ho capito se era una notizia del cazzo che escono sai che
KIP	BOA3004	1534-24	1534-24	BO021	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3004&begin=3814579&end=3821609	free-conversation	01:15:39	4	symmetric	no	free	2018	BO	0-Students	F	campania	21-25	no	_	_	_	non che mi piglia ammale che con tutti quei posti liberi ti sei messo nella prima stanza sfigata quando oramai mi sa che lo	sai	anche tu che io lì non mi ci metto // // accusato // boh prova a rintracciarlo // no però in realtà io mi ero data una timeline
ParlaTO	PTB007	69-3	69-3	TOR004	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB007&begin=133255&end=136500	semistructured-interview	01:28:07	2	asymmetric	yes	fixed	2019	TO	0-Students	F	_	21-25	no	_	_	_	// mh // e sono emigrati negli anni cinquantuno // negli anni cinquanta ecco // mh // eh sono emigrati perché? // cioè tu lo	sai	perché sono emigrati t~ o te lo immagini? // no il mio papà lavorava in miniera // e il lavoro ce l''aveva // ma era
ParlaTO	PTB007	807-3	807-3	TOI021	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB007&begin=1864371&end=1865940	semistructured-interview	01:28:07	2	asymmetric	yes	fixed	2019	TO	0-Retired	F	_	66-70	no	_	_	_	in soggezione anche // messa in soggezione dall''insegnante // e poi a un po'' derisa anche dai compagni // perché se non	sai	la lezione // i tempi in cui erano // venivi anche derisa // e quindi l''insegnante proprio anzi // derideva anche lei // ah
ParlaTO	PTB007	1519-2	1519-2	TOR004	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB007&begin=3396159&end=3397459	semistructured-interview	01:28:07	2	asymmetric	yes	fixed	2019	TO	0-Students	F	_	21-25	yes	Marcatura della conoscenza condivisa	Esemplificazione	_	andavi in vacanza senza i tuoi genitori // che ne so organizzavano magari delle vacanze per i lavoratori // delle f~	sai	c''erano // sì sì sì // in colonia // in colonia? // colonia ma non mi piaceva per niente // né a me neanche mia sorella sara //
ParlaTO	PTB001	1444-0	1444-0	TOI023	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB001&begin=2601940&end=2602580	semistructured-interview	01:17:52	3	asymmetric	yes	fixed	2019	TO	0-Retired	M	_	76-80	yes	Marcatura della conoscenza condivisa	_	_	ha fatto lei? // sì // anche questo qui grosso // abbiamo dato una mano anche noi quelli tutto eh in lungo dora no? // mh //	sai	quello lì // quel // quel quelle vetrate che ci sono // che c''è la posta persino sotto anche no? // ah sì quel palazzo alto
KIPasti	KPN015	18-1	18-1	PKP061	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN015&begin=38746&end=40820	free-conversation	00:38:02	3	symmetric	no	free	2020	RE	8-Elementary	F	_	56-60	yes	Marcatura della conoscenza condivisa	_	_	da preparare // mh // questo l''hai preso un sacco di tempo fa però // eh l''avrò preso // dieci giorni fa // un po'' di più // ma	sai	sotto sale poi non è che // mh // sì sì non fa niente // mh // quindi questo è quello che si chiama alla vicentina? // sì alla
