corpus	conv_id	token_id	token_span	speaker_id	audio	type	duration	participants-number	participants-relationship	moderator	topic	year	collection-point	occupation	gender	school-region	age-range	SegnDisc	Func:Interazionale	Func:Metatestuale	Func:Cognitiva	left	form	right
ParlaBO	PBA013	1597-0	1597-0	BOI074	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA013&begin=2874169&end=2876527	semistructured-interview	00:55:52	3	asymmetric	yes	fixed	2023	BO	4-Clerical-Workers	M	_	21-25	yes	_	_	Marcatura dell'inferenza	illogiche ci son delle parti mh un po'' stupide // però // vabbè è una fiction della rai eh // eh è una fiction della rai //	comunque	hanno un budget che è quello eh // no però in realtà // delle cose m~ // dal basso delle mh della mia mh // critica insomma
ParlaBO	PBA013	1829-3	1829-3	BOR018	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA013&begin=3203154&end=3205645	semistructured-interview	00:55:52	3	asymmetric	yes	fixed	2023	BO	0-Students	F	_	21-25	no	_	_	_	robe qua // però // x già qua c''è la soluzione // e perché non trovi la soluzione anche dall''altra parte? // perché là	comunque	in carcere sono tutti omofobi quindi // ah okay top vediamo un frocio e lo picchiamo x // // okay okay // o se sono gay o sono
KIP	TOD1016	1-4	1-4	???	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1016&begin=1781&end=5378	lecture	01:37:51	1	asymmetric	no	fixed	2019	TO	_	_	_	_	yes	_	Introduzione o ripresa del topic	_	rubare // grazie mil~ // // // vi ringrazio molto e io qua chiudo // ma no ma grazie a te // x // xxx adesso xxx // c'' era lei che	comunque	xxx // allora preferite sempre se uso il microfono? almeno per iniziare? // va bene // sì in fondo // è meglio anche per me
KIP	TOD1016	188-0	188-0	TO070	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1016&begin=558285&end=561200	lecture	01:37:51	1	asymmetric	no	fixed	2019	TO	2-Professionals	F	piemonte	46-50	yes	_	_	Specificazione	pedale // eh // eh adesso poi non mi fido a togliere tutti i coperchi del pianoforte perché non so se poi li so rimettere //	comunque	insomma ogni corda ha uno smorzatore // che fa sì che quando io suono un do non si mette in vibrazione anche il re il si tutte
KIP	TOD1016	657-13	657-13	TO070	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1016&begin=2309831&end=2316144	lecture	01:37:51	1	asymmetric	no	fixed	2019	TO	2-Professionals	F	piemonte	46-50	no	_	_	_	voce di basso quindi c'' è smepre quella // anche quella connotazione che io adesso vi s~ vi stavolgevo lie~ lievemente ma	comunque	rimane identico alla // la la questione ritmica e // e metrica e sì eh // // ma diciamo // l'' effetto anche un po'' buffo un po''
KIP	TOD1016	1409-1	1409-1	TO070	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1016&begin=5197310&end=5204261	lecture	01:37:51	1	asymmetric	no	fixed	2019	TO	2-Professionals	F	piemonte	46-50	yes	_	Introduzione o ripresa del topic	_	eh? // va bene? // lei invece cosa chiedeva la stessa domanda? sì // è la stessa domanda // va bene // sì ma sentiamolo // ma	comunque	non non spaventatevi che poi intanto p~ io penso anche a come magari prendervi degli altri esempi e via via // farvi
ParlaBO	PBB012	664-3	664-3	BOI039	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB012&begin=1466935&end=1469255	semistructured-interview	00:49:50	3	asymmetric	yes	fixed	2022	BO	5-Service-Workers	M	_	51-55	no	_	_	_	cioè non // quasi incomprensibile un po'' come le leggi razziali diciamo ecco // e la vita era // era abbastanza semplice	comunque	c''era // la s~ sì la scuola bombicci i giochi // e // famiglia non c''erano tante poi // ehm // diciamo tante distrazioni
ParlaBO	PBB012	669-9	669-9	BOI039	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB012&begin=1480695&end=1483855	semistructured-interview	00:49:50	3	asymmetric	yes	fixed	2022	BO	5-Service-Workers	M	_	51-55	yes	_	_	Marcatura dell'inferenza	bombicci i giochi // e // famiglia non c''erano tante poi // ehm // diciamo tante distrazioni magari come c''erano oggi	comunque	// ehm era una vita piuttosto semplice diciamo // mio nonno // era // aveva appena finito di costruire questa casa era in
ParlaBO	PBB012	756-7	756-7	BOI039	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB012&begin=1698040&end=1701020	semistructured-interview	00:49:50	3	asymmetric	yes	fixed	2022	BO	5-Service-Workers	M	_	51-55	no	_	_	_	si è chiuso un cerchio ecco per mio papà // ecco è stata data // una verità a questa storia // e // io non dico un lieto fine ma	comunque	// quello che si è potuto fare ecco per ricordarlo si è fatto insomma e si sta ancora facendo // e // ci son state poi da lì
ParlaBO	PBB012	932-3	932-3	BOI039	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB012&begin=2090860&end=2092640	semistructured-interview	00:49:50	3	asymmetric	yes	fixed	2022	BO	5-Service-Workers	M	_	51-55	yes	_	_	Marcatura dell'inferenza	via anche la la vicenda sportiva // mh // ma io questa è una cosa magari che io faccio più fatica // a comprenderla perchè	comunque	// oh all''epoca c''erano le riviste c''era il calcio illustrato la radio // mh // eh sì però eh beh // anche quello lì è una //
ParlaBO	PBB012	949-2	949-2	BOI039	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB012&begin=2131165&end=2132585	semistructured-interview	00:49:50	3	asymmetric	yes	fixed	2022	BO	5-Service-Workers	M	_	51-55	no	_	_	_	anche loro // eh // vittime nel // magari di questo del // del fascismo adesso vittime nel senso non so nel se~ // mh o	comunque	// erano // anche loro av~ hanno partecipato // a // a questa dittatura diciamo // e // sì // e questa mania diciamo non
KIPasti	KPC008	114-4	114-4	PKP069	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC008&begin=264188&end=271259	free-conversation	00:40:28	2	symmetric	no	free	2021	AN	2-Professionals	F	_	46-50	yes	_	_	Marcatura dell'inferenza	mh // okay // cioé mh ma schematizzando di solito insomma si si riconoscono tre matrici // okay // una indigenista perchè	comunque	buen vivir c''è anche un che si traduce anche sumak kau kausay i~ in quechua // mhmh // è anche un po'' un tentativo di
KIPasti	KPC008	244-9	244-9	PKP069	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC008&begin=601350&end=603910	free-conversation	00:40:28	2	symmetric	no	free	2021	AN	2-Professionals	F	_	46-50	yes	_	_	Marcatura dell'inferenza	// no sì p~ se poi ci metti pure x // più austerità è ancora peggio però comunque // cioè se non c''hai soldi per fare nulla	comunque	insomma // è un paese così assolutamente ingestibile è quello è l~ una è la stessa fase che sta ricominciando adesso // mh
KIPasti	KPC008	306-4	306-4	PKP069	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC008&begin=762344&end=764318	free-conversation	00:40:28	2	symmetric	no	free	2021	AN	2-Professionals	F	_	46-50	yes	_	Chiusura del topic	_	diminuito // quindi magari poi c''era gente che comi~ che continuava a pensarlo però no~ non era // non lo dicevi più	comunque	n~ // il lavoro domestico per esempio // mh // no // in e~ // tipo tepper giver eccetera eccetera // sì // l''empleada che è la
KIPasti	KPC008	376-1	376-1	PKP069	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC008&begin=946465&end=948960	free-conversation	00:40:28	2	symmetric	no	free	2021	AN	2-Professionals	F	_	46-50	no	_	_	_	// neoliberali quindi è un disa~ io non pensavo // io d~ guarda io c''ho vissuto vent''anni in ecuador // mh // no? // e	comunque	certe cose le davo per acquisite // mi sbagliavo su tutta la linea proprio cannato alla grande no // // purtroppo nulla
ParlaBO	PBB014	589-2	589-2	BOI041	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB014&begin=1069391&end=1070781	semistructured-interview	00:31:54	2	asymmetric	yes	fixed	2022	BO	7-Plant-Operators	F	_	46-50	no	_	_	_	codice della strada se ti butti in contro mano su una strada a senso unico tipo san felice // // ti fiondano contro~ // ma tu	comunque	sei su un veicolo // tu devi rispettare il codice della strada perchè // e loro fan così loro tagliano vanno pensano di es~
ParlaBO	PBB014	607-9	607-9	BOR005	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB014&begin=1099697&end=1104438	semistructured-interview	00:31:54	2	asymmetric	yes	fixed	2022	BO	0-Students	M	_	21-25	no	_	_	_	molta incoscenza molto menefreghismo finché poi non // mh // anche perché poi nonostante sia dalla parte della ragione	comunque	è l''autista che poi ci va di mezzo // assolutamente // anche perché alla fine sì è sempre un // un problema se ti succede //
ParlaBO	PBB014	819-1	819-1	BOI041	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB014&begin=1534722&end=1543925	semistructured-interview	00:31:54	2	asymmetric	yes	fixed	2022	BO	7-Plant-Operators	F	_	46-50	yes	_	Introduzione o ripresa del topic	_	n~ diciamo tu non avevi responsabilità quindi // no no no no no no no // no eh diciamo una marea di testimoni // mhmh // poi	comunque	sono arrivati subito i vigili la polizia no mi han fatto l''alcool test e tutto perché sono obbligati a farlo nel momento
ParlaTO	PTD021	478-14	478-14	TOI012	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD021&begin=998234&end=1003085	semistructured-interview	01:31:29	4	asymmetric	yes	fixed	2019	TO	7-Plant-Operators	M	_	31-35	yes	_	Introduzione o ripresa del topic	_	andarei a milano andrei a roma // mh mh // s~ andrei ineh grandi città in cui le industrie si stanno spostando torino	comunque	ha perso molto a livello // mh mh // di qualunque co~ cioè la rai la fiat la stampa son tu~ son tutte dislocate tra l''italia e
ParlaTO	PTD021	561-11	561-11	TOI013	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD021&begin=1162209&end=1167332	semistructured-interview	01:31:29	4	asymmetric	yes	fixed	2019	TO	7-Plant-Operators	M	_	21-25	no	_	_	_	una famiglia dietro è quello che paga // però sì // ti vedono giovane // ti vedono giovane anche se non sanno se studi o no	comunque	ti fanno un prezzo da studente // mh mh meh // mh // però è vero quello che dicevi secondo me eh // o molti affittano solo agli
ParlaTO	PTD021	1344-0	1344-0	TOI012	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD021&begin=2646991&end=2647593	semistructured-interview	01:31:29	4	asymmetric	yes	fixed	2019	TO	7-Plant-Operators	M	_	31-35	yes	Presa di turno	_	_	coffe shop a barcellona // e lei cosa cosa va a fare // a torino visto che in italia sta diventando legale // eh a torino sì //	comunque	// ma non lavori sei ore a settimana // mh // se lo apri tu lavori ventiquattr''ore su ventiquat~ // e non ti bastano perchè
ParlaTO	PTD021	1738-10	1738-10	TOI012	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD021&begin=3284121&end=3287752	semistructured-interview	01:31:29	4	asymmetric	yes	fixed	2019	TO	7-Plant-Operators	M	_	31-35	no	_	_	_	dei pullman eh // ci sono e // se no li vado a suonare oh // esatto // abbiamo un ospedale che è grande come sto tavolo ma	comunque	c''è ed è a un passo // poi vabbè c''è la reggia // mh mh // che xxxxx // sono reali // esatto // noi abitiamo al settimo piano
ParlaTO	PTD021	1989-7	1989-7	TOI012	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD021&begin=3775761&end=3780496	semistructured-interview	01:31:29	4	asymmetric	yes	fixed	2019	TO	7-Plant-Operators	M	_	31-35	no	_	_	_	mica io // cazzo vuoi // e // e non ci volevo proprio venire qua // eh // // // // che poi non erano un problema perchè	comunque	vnivano su per lavorare e quindi si facevano il mazzo quadruplo // certo // e e // cioè gl~ gli unici stranieri che vedevi
ParlaTO	PTD021	2154-17	2154-17	TOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD021&begin=4093924&end=4099436	semistructured-interview	01:31:29	4	asymmetric	yes	fixed	2019	TO	2-Professionals	F	_	26-30	yes	_	_	Intensificazione	// sì // è vero che ci sono // a me sembra che siano aumentati in effetti anche se passeggi cioè nel weekend in centro così	comunque	ce n''è un sacco // però boh io non ho // però ripeto non essendo di qua non ho l''impressione di questa cosa invasiva // mh //
ParlaTO	PTD021	2362-3	2362-3	TOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD021&begin=4476382&end=4477415	semistructured-interview	01:31:29	4	asymmetric	yes	fixed	2019	TO	2-Professionals	F	_	26-30	yes	_	Chiusura del topic	_	libera giochiamo // okay // sì però giochi giochi // giochi in scatola giochi di società // okay // sì sì sì // ma in casa	comunque	// sì sì // sì // okay // e mh vabbè vabbè io per esempio invece xxx il pomeriggio quando ho i pomeriggi liberi // vado in un
ParlaTO	PTD021	2815-1	2815-1	TOI012	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD021&begin=5189740&end=5191708	semistructured-interview	01:31:29	4	asymmetric	yes	fixed	2019	TO	7-Plant-Operators	M	_	31-35	no	_	_	_	impegnati // che per venderlo agli italiani // ti fan fare la commedia ma poi sotto c''è il messaggio più fico del mondo // o	comunque	c''è la storia dietro importante // mh // e io credo che il cinema italiano sia morto dopo gli anni ottanta con l''avvento
ParlaTO	PTD021	2915-3	2915-3	TOI013	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD021&begin=5414966&end=5418608	semistructured-interview	01:31:29	4	asymmetric	yes	fixed	2019	TO	7-Plant-Operators	M	_	21-25	yes	_	Prolettico	_	fatto questo sbalzo qua quindi daleh videogioco // xxxxx // single player // mh mh // al multi player // un multi player	comunque	però locale esatto // locale // aleh videogioco on line con grafica pazzesca della play quattro quello per me quello è
KIP	BOD2015	26-0	26-0	BO114	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2015&begin=108926&end=115740	semistructured-interview	00:22:14	2	symmetric	yes	fixed	2018	BO	0-Students	F	veneto	21-25	yes	_	_	Marcatura dell'inferenza	mh // come spiegare a~ abbandoni un po'' l'' infanzia~ // di come pas~ // cioè prima magari ti basta quello che c'' è perchè //	comunque	è un ambiente molto sicuro puoi essere indipendente già da piccolo perchè non c'' è bisogno di avere un grande controllo
KIPasti	KPS010	74-0	74-0	PKP041	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS010&begin=208210&end=212200	free-conversation	00:31:17	4	symmetric	no	free	2020	BR	2-Professionals	F	_	21-25	yes	_	Introduzione o ripresa del topic	_	e tutto quanto e io gli facevo eh lo so // lui è più fortunatodi te // e~ e io gli facevo eh lo so perchè li organizziamo noi //	comunque	questo tipo di persone con chi sa non fanno bella figura ma con chi non sa // mh // antonio marco // vabbè sono quelli che
ParlaTO	TOD2012	307-8	307-8	TO056	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2012&begin=755998&end=758471	semistructured-interview	00:45:32	2	symmetric	yes	fixed	2019	TO	0-Students	F	_	31-35	yes	_	Introduzione o ripresa del topic	_	esempio // poi quando mi son trasferita che stavo di fronte all'' ospedale maggiore // se in bicicletta è un quarto d'' ora	comunque	// sono pigra non mi va di sudare // ehmh // comunque l~ eh cioè // lì la pista ciclabile c'' era solo fino a un certo punto
ParlaTO	TOD2012	740-2	740-2	TO056	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2012&begin=1703670&end=1705835	semistructured-interview	00:45:32	2	symmetric	yes	fixed	2019	TO	0-Students	F	_	31-35	yes	_	Introduzione o ripresa del topic	_	il portiere // mhmh // che credo in italiano sia il portinaio ma per noi comunque è il portiere // portinaio // eh // ch~ che	comunque	ci dava sempreun occhio // personaggio il portiere il signor toni // mhmh // che // oddio // ci dava un occhio ogni tanto
ParlaTO	PTD022	98-4	98-4	TOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD022&begin=202133&end=204450	semistructured-interview	00:13:11	2	asymmetric	yes	fixed	2019	TO	2-Professionals	F	_	26-30	no	_	_	_	così comodi e veloci che // mh mh mh // ti puoi tranquillamente spostare facilmente // okay quindi potendo scegliere	comunque	rimarresti qua // assolutamente // okay // poi dipende eh se mi viene chiesto // certo // che mi arriva un contratto
ParlaBO	PBA014	324-2	324-2	BOI076	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA014&begin=734590&end=735570	semistructured-interview	00:27:54	2	asymmetric	yes	fixed	2023	BO	7-Plant-Operators	M	_	21-25	yes	_	_	Marcatura dell'inferenza|Intensificazione	// eh ben tenuti // mh // comunque mi sembrano un po'' logori così // non al livello delle strade di roma // però // mi sembra	comunque	che // si possa fare qualosa in più // non so adesso io non sono // un esperto del genere però // però sì mi pare che siano un
